track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s
Look Alive (feat. Drake),BlocBoy JB,0.922,0.581,10,-7.495,1,0.27,0.0010400000000000001,5.8599999999999995e-05,0.105,0.595,140.02200000000002,181.263
You Are The Reason,Calum Scott,0.363,0.233,10,-7.697,1,0.0299,0.9079999999999999,0.0,0.134,0.24600000000000002,171.767,204.326
Too Good At Goodbyes - Edit,Sam Smith,0.653,0.37799999999999995,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,201.0
Rewrite The Stars,Zac Efron,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,0.284,125.046,217.44
No Brainer,DJ Khaled,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702,260.0
My My My!,Troye Sivan,0.6990000000000001,0.479,1,-7.83,1,0.0919,0.00433,9.58e-05,0.0435,0.462,102.959,204.727
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0.753,0.498,2,-5.61,1,0.0504,0.551,0.0,0.0706,0.927,89.95,158.053
Just Friends,Hayden James,0.639,0.685,9,-4.571000000000001,0,0.049,0.105,0.0,0.14300000000000002,0.363,110.041,238.991
For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,0.483,0.799,2,-4.567,0,0.0366,0.0188,0.0,0.226,0.171,112.946,244.293
This Is America,Childish Gambino,0.8540000000000001,0.46299999999999997,5,-6.159,1,0.13699999999999998,0.11699999999999999,0.0,0.354,0.5489999999999999,120.024,225.773
I Love It (& Lil Pump),Kanye West,0.9009999999999999,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.32899999999999996,104.053,127.947
Castle on the Hill,Ed Sheeran,0.461,0.8340000000000001,2,-4.868,1,0.0989,0.0232,1.1400000000000001e-05,0.14,0.47100000000000003,135.007,261.154
God is a woman,Ariana Grande,0.604,0.6729999999999999,1,-5.979,1,0.0545,0.0268,3.32e-05,0.187,0.287,144.971,197.573
I Wanna Know (feat. Bea Miller),NOTD,0.6609999999999999,0.725,6,-4.859,1,0.0563,0.0253,0.0,0.12300000000000001,0.605,119.927,197.939
In My Mind,Dynoro,0.6759999999999999,0.6920000000000001,0,-6.683,0,0.249,0.21600000000000003,9.26e-06,0.141,0.111,125.96600000000001,179.125
Beautiful,Bazzi,0.6829999999999999,0.6559999999999999,2,-6.22,1,0.0309,0.158,0.0,0.09699999999999999,0.203,99.98,180.254
Coming Home,Sheppard,0.61,0.9279999999999999,4,-6.676,1,0.0585,0.152,3.1e-06,0.107,0.644,144.034,218.385
OTW,Khalid,0.652,0.6779999999999999,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.98899999999999,263.014
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,0.85,0.569,5,-8.152000000000001,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205.04
We're Going Home,Vance Joy,0.386,0.675,4,-5.481,0,0.0424,0.32299999999999995,3.68e-06,0.14,0.429,189.894,206.36
Believer,Imagine Dragons,0.77,0.787,10,-4.402,0,0.113,0.0482,0.0,0.10800000000000001,0.6990000000000001,125.01299999999999,203.782
Congratulations,Post Malone,0.623,0.789,6,-4.229,1,0.0367,0.154,0.0,0.21100000000000002,0.501,123.01700000000001,220.32
